id,title,artist,query,spotify_id,peak_pos,peak_week,streak
dbd151b6e140968d5d39d2c7576d5e60,Do It Baby,The Miracles,artist:miracles track:do it baby,6l5SjeMODgu1UCYlmvnh7d,13,1974-10-26,15
f9cc89f7ec2277d45a8a87fbb68195ac,U.S. Of A,Donna Fargo,artist:donna track:u.s. of a,1qSpiIyVeryIudDoWUw5YL,86,1974-11-23,4
22bc8289742228759e7b2e7a38489758,Then Came You,Dionne Warwicke & Spinners,artist:dionne track:then came you,4IrSsxKVRUa8khIqbtDge0,1,1974-10-26,19
f3c059bab816d7be6f24b2e17e9aa4a8,Doraville,Atlanta Rhythm Section,artist:atlanta track:doraville,7bzo4nqa4nDzwpnkDcigbt,35,1974-11-09,8
a30939b554893d9a594cd6a6f7906bc0,Distant Lover,Marvin Gaye,artist:marvin track:distant lover,5Xt3RUiOkiH2pGYtMTVeNS,28,1974-11-02,9
e7ac8f056150c2b5f89c728d1d9d9e78,Stop And Smell The Roses,Mac Davis,artist:mac track:stop and smell the roses,2bYTCkWMQ23A74P7SNspsN,9,1974-10-26,14
86487faeece1cd09d61f17e3d67e76fe,In The Bottle,Brother To Brother,artist:brother track:in the bottle,0q8U63zhji2yXn7i9xQ8IX,46,1974-11-16,7
37bf1f031cda972e333db9453ca62ca4,Can't Get Enough,Bad Company,artist:bad track:can't get enough,3DnzFhjydj8XXtCAnVKz14,5,1974-11-02,15
fa7de78b9622540923dea84737b32514,Love Me For A Reason,The Osmonds,artist:osmonds track:love me for a reason,0unbrajTOTOZEunajCaTWi,10,1974-10-19,13
207045fa56f5b4e58ac8a9c81efd0090,Country Side Of Life,Wet Willie,artist:wet track:country side of life,2qQusZC1YyZSLzhkffY9IG,66,1974-11-16,4
b602a614ca09c45668b6237bb452121d,Just One Look,Anne Murray,artist:anne track:just one look,28s7HBLF1BUheegPgmR2Ve,86,1974-11-16,2
65f2f6cbcf2767a8ca27bb42888daf9f,Steppin' Out (Gonna Boogie Tonight),Tony Orlando & Dawn,artist:tony track:steppin' out ,04LAPXr5C6W4ufoCVxr5Bx,7,1974-10-26,13
4ffaa4ba76a063578ada5a9488719844,Feel Like Making Love,Bob James,artist:bob track:feel like making love,,88,1974-11-16,2
09705ae801130acf7717509815aaa5f6,Sweet Home Alabama,Lynyrd Skynyrd,artist:lynyrd track:sweet home alabama,7e89621JPkKaeDSTQ3avtg,8,1974-10-26,17
0508c1f667943aa45ca1518905c3065a,"Honey, Honey",ABBA,"artist:abba track:honey, honey",2KgGzC2tP6DYbatyvdap3O,27,1974-10-26,10
45a1113afaa4ae3376257cf4e3abc22f,Easy Street,Edgar Winter Group,artist:edgar track:easy street,1qCKBs6LdaDcZ9zrpUiH6u,83,1974-11-09,4
e4ed6e9476c0f8e986d8ba1a87f7fa0f,I Can't Leave You Alone,George McCrae,artist:george track:i can't leave you alone,05UOD6Y4NGV9yZLOFbO6FM,50,1974-11-02,6
1b8ac13a4026bbec8c088a5de9e13501,Skin Tight,Ohio Players,artist:ohio track:skin tight,5zOzLQX0cfWFVmMevcvYBD,13,1974-10-12,11
9f4c30b8471ea7f7b2296a172bbee16f,She Called Me Baby,Charlie Rich,artist:charlie track:she called me baby,,47,1974-11-02,7
1888e5eb5b150b2ee21bd19bd06180ad,Pretzel Logic,Steely Dan,artist:steely track:pretzel logic,2TDqa2yNF9qhSmP8gqcleE,57,1974-11-02,5
281702080772efb4fa61fa347f64425b,Virgin Man,Smokey Robinson,artist:smokey track:virgin man,3tOxngGB1Jo5SXl42hEthe,56,1974-11-02,7
50f1c40dc47ee3e46160d6d30358c0f4,Second Avenue,Garfunkel,artist:garfunkel track:second avenue,12Ew62WBntsVlqN0fPUof0,34,1974-10-26,8
39cda74c50c6fa01e390be5800c3b938,Nothing From Nothing,Billy Preston,artist:billy track:nothing from nothing,5n9QhVJS3XSjSc9kNJNEIU,1,1974-10-19,18
4b1a2b508c62cead6665e58ca32ca8ea,You Little Trustmaker,The Tymes,artist:tymes track:you little trustmaker,6YOLCGOxiXr2yejYT17hTh,12,1974-10-19,13
4f1d94c0e0c6d148e5e5552daa1b0113,Devotion,"Earth, Wind & Fire","artist:earth, track:devotion",2RH61BqMEeRjfND7MQBWHU,33,1974-10-19,7
f28611c492d31c82d2dc6f21c4221eb7,Loose Booty,Sly & The Family Stone,artist:sly track:loose booty,2bODSpA5V6atKBN5WKinQG,84,1974-11-02,4
a2a4337d303df679d41cd271330e3ed9,Live It Up Part 1,The Isley Brothers,artist:isley track:live it up part 1,6qdBl43sWWbDWhZyVY5ylH,52,1974-09-28,16
c25789dd49c075722a1b84d0d1bf9939,Don't Eat The Yellow Snow,Frank Zappa,artist:frank track:don't eat the yellow snow,1QY4TdhuNIOX2SHLdElzd5,86,1974-11-02,4
91f36d1c5c909dad402d04b7274d1c26,Bring Back The Love Of Yesterday,The Dells,artist:dells track:bring back the love of yesterday,51w418nMcXw95BTrWYz6o0,87,1974-11-02,3
e578f4810d3386157af968bbd8548f0a,Candy's Going Bad,Golden Earring,artist:golden track:candy's going bad,5t7tuBGnmy1AegGj6WMvqt,91,1974-11-02,4
d4452a08d1396bc7be8b86c8352e99a9,Beach Baby,First Class,artist:first track:beach baby,3gOsZGaMej7EMVy6VBjxHM,4,1974-10-05,17
424714f7c2a43fcd427496703cc2eb7e,Travelin' Shoes,Elvin Bishop,artist:elvin track:travelin' shoes,156F2CPm7xEokUNSg4CLh4,61,1974-11-02,6
b63f7df9ff9fbb42999bf8e90433bc1c,La La Peace Song,O.C. Smith,artist:o.c. track:la la peace song,1mgMTIxbHEByMj5j9UXOi3,62,1974-11-02,7
f463e98b57691ff2935d9938fb6a71bc,Give It To The People,The Righteous Brothers,artist:righteous track:give it to the people,,20,1974-10-19,9
0e60586350fd5c2aa905bbc0cc7522ec,The Player - Part 1,First Choice,artist:first track:the player - part 1,,70,1974-10-19,8
54e096f542658552abfc9de35a83b442,Never My Love,Blue Swede,artist:blue track:never my love,4uCqFnJCmp3Fq2ub7PJHL7,7,1974-10-19,11
10a8cb6c6bdd229bd1d006aeffd349b8,Battle Of New Orleans,The Nitty Gritty Dirt Band,artist:nitty track:battle of new orleans,0657zNfXjVBYD16E9OFsNd,72,1974-10-19,4
1c28fc3138ed90fd3499c1d4a5295263,Earache My Eye,Cheech & Chong Featuring Alice Bowie,artist:cheech track:earache my eye,3pjGKgnCekGCzRHGDdrBSz,9,1974-10-12,13
2069fe37fa4c7059b94e28a627cfc517,Another Saturday Night,Cat Stevens,artist:cat track:another saturday night,3ekij6XVw1F5dFX9oLvNU0,6,1974-10-12,14
08424a64213c149398214ee0dfbf883c,Straight Shootin' Woman,Steppenwolf,artist:steppenwolf track:straight shootin' woman,4IWMZSufcTffNh8tXR0dyT,29,1974-10-12,9
d5a34aa18d7c867de65c58fb119ef4ae,Don't Send Nobody Else,Ace Spectrum,artist:ace track:don't send nobody else,3LUCDzb0WYk3YSZHonmMma,57,1974-10-26,6
eb4cf1c6fbfd2e6d63f55169fab39619,Clap For The Wolfman,The Guess Who,artist:guess track:clap for the wolfman,1od6mE18KChjjcZv5DZ0KS,6,1974-10-05,16
39e3ae43fff03d75a59286023a486bfa,Blood Is Thicker Than Water,William DeVaughn,artist:william track:blood is thicker than water,,43,1974-10-12,9
babf7ce424d90159179df1866e897557,Papa Don't Take No Mess (Part I),James Brown,artist:james track:papa don't take no mess ,5njsPXlKqkefW6R1W7MAqr,31,1974-09-28,11
6c4ce3166d7b1171d20fdd633b884f33,Higher Plane,Kool & The Gang,artist:kool track:higher plane,4eC1gIBRsBamJPcnoFT7sT,37,1974-10-12,8
aa1fd92b68757967bf6e24c82c1ae515,Kings Of The Party,Brownsville Station,artist:brownsville track:kings of the party,5bEwvSEv3zzgV6Wb6cpVwu,31,1974-10-12,9
faf87812ca4c007679aa3f5d564b95ca,One Day At A Time,Marilyn Sellars,artist:marilyn track:one day at a time,7CyuhJnQly3QDrdWPW8uYL,37,1974-09-28,10
15b21783fb1c234280e20027ca400e86,"I Wash My Hands Of The Whole Damn Deal, Part I",The New Birth,"artist:new track:i wash my hands of the whole damn deal, part i",,88,1974-10-19,3
60c0b43de8eca1112418c74dcb58b963,Fallin' In Love,"The Souther, Hillman, Furay Band","artist:souther, track:fallin' in love",7b5WOdrCc2E4Z4aAyGn6wz,27,1974-10-05,10
729ecd68def432e0cc4057b93b94ee94,I Love My Friend,Charlie Rich,artist:charlie track:i love my friend,3CbbaMj8BRNRGnqeOySSDk,24,1974-10-05,13
e96c28c831c6808b4ba3d6989419e861,You And Me Against The World,Helen Reddy,artist:helen track:you and me against the world,26WupilYCvGn1OEX2CqKjN,9,1974-09-07,20
cd2c32678bdc737932e7d19f921b2919,Free Man In Paris,Joni Mitchell,artist:joni track:free man in paris,2by5mqpQ1ZP2G5FOIccMnu,22,1974-09-28,14
8e8fc073302cb54c44ada437ec9d4e13,Up For The Down Stroke,Parliament,artist:parliament track:up for the down stroke,1m1LDSDu2AtKhqpyM2sP0x,63,1974-10-05,9
dcd7e41acef51997f7dc99bb8a3b30ba,Hang On In There Baby,Johnny Bristol,artist:johnny track:hang on in there baby,15q1ikYmVRhDT5o6pailtt,8,1974-10-05,17
01c2559c080a7a4f64bfe744ba3ca820,Rock Me Gently,Andy Kim,artist:andy track:rock me gently,2qh2VGAOYFXLsMbdATRf6w,1,1974-09-28,18
f6dfaf958af7121ad17468cfe3b1db37,Second Avenue,Tim Moore,artist:tim track:second avenue,41GwdlKBdtQ7Lsow7hHgLo,58,1974-10-19,5
2b138eac16d05f4704f7aad7f1a64dd1,My Country,Jud Strunk,artist:jud track:my country,,59,1974-10-19,4
92cc28e2a113f17b94536252643c2dd7,James Dean,Eagles,artist:eagles track:james dean,0HznRAeJLyGtyLZgecDiLI,77,1974-10-12,5
5c544f6ee7cf2c3bf7152a0fee038508,I'm A Ramblin' Man,Waylon Jennings,artist:waylon track:i'm a ramblin' man,7FYQ5lnm0aSw5gughyiDkr,75,1974-09-28,7
947aa3f638c6ad326b18123333cb8820,"Can't Get Enough Of Your Love, Babe",Barry White,"artist:barry track:can't get enough of your love, babe",0hSAR39xfxXXs2LmwjTWUI,1,1974-09-21,12
f6cabb355c1c4e5bb18419c5f46d5954,I Shot The Sheriff,Eric Clapton,artist:eric track:i shot the sheriff,0UOxp1BpnD8uPQMKU4wKjz,1,1974-09-14,14
e6eb3c7102362e2c13e540c4e1b256ec,(You're) Having My Baby,Paul Anka with Odia Coates,artist:paul track: having my baby,,1,1974-08-24,15
fcbd3f3fb8dce80722da237f0e94b7ca,Who Do You Think You Are,Bo Donaldson And The Heywoods,artist:bo track:who do you think you are,,15,1974-09-21,12
20e1521fef3b3f53c3063060bece7c90,Ain't Nothing Like The Real Thing,Aretha Franklin,artist:aretha track:ain't nothing like the real thing,6qGVXzQJWmd0cM2SMI4sMP,47,1974-09-28,7
35af2d34f415ede3c3586530ac5270cf,I'm Leaving It (All) Up To You,Donny & Marie Osmond,artist:donny track:i'm leaving it  up to you,0OPMdY8MpVkew5eTWuHfb4,4,1974-09-14,15
f7e2d07b4a782bdb2606da38b2f9e24c,Let's Put It All Together,The Stylistics,artist:stylistics track:let's put it all together,6ljkOGPZUydnN0kj5dA1xg,18,1974-09-21,12
718f18576efce1c2a8e3999f3c313c45,Tell Her Love Has Felt The Need,Eddie Kendricks,artist:eddie track:tell her love has felt the need,5H4IYzBpFikdlBnus1rmOW,50,1974-10-05,10
01fce207f4308b51b7ba35da8b5f7885,Boogie Bands And One Night Stands,Kathy Dalton,artist:kathy track:boogie bands and one night stands,79UbSs8kQj731oM5YAPrWv,72,1974-09-28,5
54f03e8263fad438ea530e03f570c34a,"Do It, Fluid",The Blackbyrds,"artist:blackbyrds track:do it, fluid",6QRwCMzf1iDap6V8vvTzE9,69,1974-09-28,6
b6a1b56fb3ca2561e002cc2fa6d81134,Honey Honey,Sweet Dreams,artist:sweet track:honey honey,5ncwRMF0u77apRLGQJhVVx,68,1974-10-05,7
898f4855ad1a7a5a28f52cb49387dc37,It's Only Rock 'N Roll (But I Like It),The Rolling Stones,artist:rolling track:it's only rock 'n roll ,668YgsnvdNBHfRscNIBS31,16,1974-09-21,10
253718bee6cee705478d031ca5992940,Surfin' U.S.A.,The Beach Boys,artist:beach track:surfin' u.s.a.,0wz1LjDb9ZNEYwOmDJ3Q4b,3,1963-05-25,25
1904188565b066e1abbcd16814752b2b,Tell Me Something Good,Rufus Featuring Chaka Khan,artist:rufus track:tell me something good,0AECVMjxepWdsjDb49JFRd,3,1974-08-24,17
a2da1db4e3c57f9a89c4f1622b115c51,Feel Like Makin' Love,Roberta Flack,artist:roberta track:feel like makin' love,7gkboYtvhuXNS4EUwmFPcw,1,1974-08-10,16
71112cbf2588e1be853c55837b9dac15,The Night Chicago Died,Paper Lace,artist:paper track:the night chicago died,4f4RRYN3R7glPElFjeoUnC,1,1974-08-17,17
88562c8eae0db09ce19eb26b3ecf87ea,Wild Thing,Fancy,artist:fancy track:wild thing,2xFv9Znfm7KeEQbC8ZBxNI,14,1974-09-07,17
a1aa0bfcc03c292ac9802ae8add67b04,Wildwood Weed,Jim Stafford,artist:jim track:wildwood weed,2XqB7lzRMX6EFWY8HD4nZl,7,1974-08-24,14
8fc1ac58f5c254418b4508279de3c04c,Delta Dirt,Larry Gatlin,artist:larry track:delta dirt,7Lj6RbiFSyGtLEAgWtls3T,84,1974-09-28,4
81d2d3bc4ce496b4b9b328dc56545bc9,Rub It In,"Billy ""Crash"" Craddock",artist:billy track:rub it in,6q014fQ3SqLy180KPuCTG1,16,1974-08-24,15
7768e7ece026134940ee972acd650c6c,Sideshow,Blue Magic,artist:blue track:sideshow,0fopVbPW7N5BK0sOybQCq2,8,1974-08-10,21
375a1bfc02253edf220f1028ec56bde8,One Hell Of A Woman,Mac Davis,artist:mac track:one hell of a woman,7Eq6uD4xcTs4Ddmyv6Ttjs,11,1974-07-13,28
2dead7748f07b98055f1f60f74d40f26,It Could Have Been Me,Sami Jo,artist:sami track:it could have been me,,46,1974-09-21,13
bec74b91aec0168cb6ff1088d3743f5f,I Saw A Man And He Danced With His Wife,Cher,artist:cher track:i saw a man and he danced with his wife,4EtzSsSdIyOU2nJSyzmHvs,42,1974-09-14,9
a70e69756a3821ac30ffa0f8b0b0be2b,Door To Your Heart,The Dramatics,artist:dramatics track:door to your heart,5nY4DUTcMpTDY2yyLqxvcs,62,1974-09-07,6
d189e915444d6a49ea60d260487762d1,City In The Sky,The Staple Singers,artist:staple track:city in the sky,0CqQnocOXNGk2cKSEE0vJf,79,1974-09-07,7
dab24d84c1f0b701d93c41d290712573,Please Come To Boston,Dave Loggins,artist:dave track:please come to boston,1pfSKTDigM2xnWG2Y0AquA,5,1974-08-10,18
d8c98cd29bb3d7572fd83e1ff2ec07aa,Call On Me,Chicago,artist:chicago track:call on me,5BCPL5mWm6UqI4atl18kVm,6,1974-08-10,15
7c46e45898444b5152e34f1d3c6c7475,Takin' Care Of Business,Bachman-Turner Overdrive,artist:bachman-turner track:takin' care of business,2OURxbygQXOwAMsAHHDooC,12,1974-08-10,20
93e549de0a20eb6ad995a52459f12967,Don't Let The Sun Go Down On Me,Elton John,artist:elton track:don't let the sun go down on me,11FcfHd3SOmmrWJPGe7Y30,2,1974-07-27,15
4fdd2a656838583be49adbd1dd66d345,Midnight Flower,Four Tops,artist:four track:midnight flower,3Wwrn9V4jZPaMpzpQZTnuU,55,1974-09-07,7
81fd68c73b9ed136fb615ad6bb8bf667,Keep On Smilin',Wet Willie,artist:wet track:keep on smilin',6sHrxsewgTMPs2Di4x636C,10,1974-08-24,19
f1d33eda19c823f89a2e78a5a9464d36,All Shook Up,Suzi Quatro,artist:suzi track:all shook up,0we3Dc7RJzORAX1U4E5sF0,85,1974-09-14,3
70a0266a6241214de1a625d9574c7441,Waterloo,ABBA,artist:abba track:waterloo,0RzhMHIsFMbOGh0oWDvNNK,6,1974-08-24,17
436e2ba1c61b999d244f9aa9a5e8f359,Shinin' On,Grand Funk,artist:grand track:shinin' on,2ROp8q9d5biA6CycStYfKH,11,1974-08-24,11
29b9822c3e2697c66f9f6df3eeb4dd36,Sugar Baby Love,The Rubettes,artist:rubettes track:sugar baby love,1avUZH73ZAGkFeKwBPswZE,37,1974-08-31,10
69ef3b45f9837118d9dfe56e7153bcc5,Don't Change Horses (In The Middle Of A Stream),Tower Of Power,artist:tower track:don't change horses ,4XcPdyk6cHl4c1er0KLTHr,26,1974-09-07,10
41bfb04d5c82af9c39ea14c648665c75,Radar Love,Golden Earring,artist:golden track:radar love,4Zau4QvgyxWiWQ5KQrwL43,13,1974-07-27,20
027559087c60229eda482224616d1232,ANNIE's SONG,John Denver,artist:john track:annie's song,5qxFudz7A6PGptviHsz4Yd,1,1974-07-27,17
9a708121d880db38bb3d1fbb2e5eb798,Rock The Boat,The Hues Corporation,artist:hues track:rock the boat,0s45sL9DLOcro6VbmagQKl,1,1974-07-06,18
2d0c1bd525023ab4eae56bfa99560f5d,Please Don't Tell Me How The Story Ends,Ronnie Milsap,artist:ronnie track:please don't tell me how the story ends,1LqhyYgkWvAIvENanhOwvb,95,1974-09-14,2
c9267333d9915bc7fea0854ef7271401,Time For Livin',Sly & The Family Stone,artist:sly track:time for livin',1oQjAXbu9xARHLpKH73N1p,32,1974-08-31,12
7ef5fae3233704a601cd6a7b13a926cf,Ain't No Love In The Heart Of The City,Bobby Bland,artist:bobby track:ain't no love in the heart of the city,4qYHnP5AmKzXbJhciPV8si,91,1974-08-24,7
a433b027a683a4c6b1ad37f7d9e99c79,Rock Your Baby,George McCrae,artist:george track:rock your baby,0SvxTjFJjTS4i7CecvjRrY,1,1974-07-13,17
b528b9246021562be48102280078e00c,Sure As I'm Sittin' Here,Three Dog Night,artist:three track:sure as i'm sittin' here,6cMXHIyXhkcmKAbbmjjPcQ,16,1974-08-10,13
faabf7d31de55f5f8db49722cabac56e,You Can't Be A Beacon (if Your Light Don't Shine),Donna Fargo,artist:donna track:you can't be a beacon ,616rjFaT9LTidt5lYGSVA8,57,1974-08-31,13
bebb84a58bdb28cd1ca2669dab044c71,River's Risin',Edgar Winter,artist:edgar track:river's risin',06FJglEOnaW4otNXcGrQhd,33,1974-08-10,9
c25feb596c3627b528ecfc2a9eac28c1,Rings,Lobo,artist:lobo track:rings,4T51y1y6tanHTx0b7i3Gbh,43,1974-09-07,9
338b04744ab93ae67efae786296e0491,Happiness Is Just Around The Bend,The Main Ingredient,artist:main track:happiness is just around the bend,1yZ19SEjnOtrwP2UMyWooj,35,1974-08-17,12
d3b4678e4baf86c3b4f73e91a111ac61,Kung Fu,Curtis Mayfield,artist:curtis track:kung fu,5vM9tJqi8EA8iFdCCmz7HY,40,1974-08-03,13
8323e57be6365df30e779e809e0f120a,Rock And Roll Heaven,The Righteous Brothers,artist:righteous track:rock and roll heaven,160WtfT9YFSzZVNQKwrvte,3,1974-07-20,17
7e55916535e645e7993727ad7004ee4a,Eyes Of Silver,The Doobie Brothers,artist:doobie track:eyes of silver,3qnLoEFZ43o4GH5QVKSvM1,52,1974-08-31,8
f0b363570c26f528ed97db313950075e,My Thang,James Brown,artist:james track:my thang,4inILczGN25SEhyqS6qhJ2,29,1974-08-17,13
d0f0b7ae5cda5a402b8f0d2ed89b2625,Wombling Summer Party,The Wombles,artist:wombles track:wombling summer party,,55,1974-08-31,7
685bd776bd2487aa5eace4bd07eb37ef,Rikki Don't Lose That Number,Steely Dan,artist:steely track:rikki don't lose that number,18a9EGG4xhRELv7bgAw5hb,4,1974-08-03,19
b40790cfbdf70a5e3381aa2d20408807,On And On,Gladys Knight And The Pips,artist:gladys track:on and on,4klc508qHugrSruV1S7WD2,5,1974-07-13,17
f6345cdc4edba2c87c6370872d45e2e3,You Got To Be The One,The Chi-lites,artist:chi-lites track:you got to be the one,3v2sS30hQmtkFLRkRmvXiD,83,1974-09-07,3
77dc3a9b79670b8b20f24855a8b5168d,Don't Knock My Love,Diana Ross & Marvin Gaye,artist:diana track:don't knock my love,0BQOXNLLjTok13GbRTg7r9,46,1974-08-17,9
3d206639f38ff75a434aa228ab665875,The Air That I Breathe,The Hollies,artist:hollies track:the air that i breathe,6yLIqXX9edg1x0HZS7cZEv,6,1974-08-03,21
ada289bd3a6087be5803fc48baec56b2,Machine Gun,Commodores,artist:commodores track:machine gun,3mQTPYezPCB9uUM3WpkIff,22,1974-07-20,13
876068f2dcae7e90381a8f1795cff535,Most Likely You Go Your Way (And I'll Go Mine),Bob Dylan/The Band,artist:bob track:most likely you go your way ,2SbnSPLltgmScvZVI0OcRF,66,1974-08-31,5
14da278d9da5eb4b61f42891b71aef4f,Kalimba Story,"Earth, Wind & Fire","artist:earth, track:kalimba story",1s52byVjQbhfNgnQSviZVa,55,1974-08-17,9
d5ce55966333bdc82269140d5ff37c40,Moonlight Special,Ray Stevens,artist:ray track:moonlight special,1fYMmVL7Qnquk6MiEQOMxe,73,1974-08-10,7
f27b3e93ea31cfd1fee09b6f661a48ef,Put Out The Light,Joe Cocker,artist:joe track:put out the light,0k5VRZaj1tEV5i1lBqylh6,46,1974-07-27,12
d49d5dab51002179c764fdc6d2fa068f,You Make Me Feel Brand New,The Stylistics,artist:stylistics track:you make me feel brand new,1Rr223L47oym6yWVg39CgA,2,1974-06-15,25
a9c867964199051a500e961e23f241c3,Travelin' Prayer,Billy Joel,artist:billy track:travelin' prayer,1f8CyQG4fjU3yXXh1JmsJE,77,1974-08-31,4
2b2784f27e1a7655ed66140e02573883,My Love,Margie Joseph,artist:margie track:my love,1KK77sfrRsmAXSlwT7OGIz,69,1974-08-31,4
ab3cf02680b67c9bf473b18d3ba4b796,Fish Ain't Bitin',Lamont Dozier,artist:lamont track:fish ain't bitin',0yk2EFU25dtsa4owrgdXFy,26,1974-07-27,12
83dd5ac15916fca703dc267a7a0e8347,Secretary,Betty Wright,artist:betty track:secretary,1n7WmfoozVGuudTIecGZbW,62,1974-08-24,8
8096c0fd7c07ecf72ea822a451cf7e42,Finally Got Myself Together (I'm A Changed Man),The Impressions,artist:impressions track:finally got myself together ,6lnuuiDNxvYob5xRT4h3ta,17,1974-07-20,18
7cf7f5d087204d4cc5ab56459888ecc7,If You Talk In Your Sleep,Elvis Presley,artist:elvis track:if you talk in your sleep,4hWoBcYgNbfLgL69ncr1n4,17,1974-08-03,13
419590838870636fbbd5aa4f78c3bf92,That's Not How It Goes,Bloodstone,artist:bloodstone track:that's not how it goes,4wfVxaLGr8ansjw596oGUk,82,1974-08-03,6
2c9679c000d8bd7462af165fb101354f,Be Thankful For What You Got,William DeVaughn,artist:william track:be thankful for what you got,0hOj0uriFk7uW1I8n5p7U7,4,1974-06-29,18
dd1ba2f223409839aeb5d7d657af02de,You Turned My World Around,Frank Sinatra,artist:frank track:you turned my world around,5AxsGI6IK02yTmGoEloKnM,83,1974-08-17,5
0c61e21eeb75b5311b71d4b586e1d3d3,You Won't See Me,Anne Murray,artist:anne track:you won't see me,3zVjX2rAPykGZrwQx2BCex,8,1974-07-13,20
ea3e640afabb9cab44e6349d35eb9cd0,Between Her Goodbye And My Hello,Gladys Knight And The Pips,artist:gladys track:between her goodbye and my hello,3aEIYl27kjsHSaNlIvNJIQ,57,1974-08-10,9
91f0a66aa39aacd94ff4502be5cd39b1,If You Love Me (let Me Know),Olivia Newton-John,artist:olivia track:if you love me ,7IJm8SnejG2cFlKqh8lqpv,5,1974-06-29,20
b0a4cf903c211b9fc7a8fa25a25a2504,Hollywood Swinging,Kool & The Gang,artist:kool track:hollywood swinging,6igsoAR6Co9u7Rq3U7mlOD,6,1974-07-06,19
4ee52e9fb4ee94d5b43fb81cee80d680,Walk On,Neil Young,artist:neil track:walk on,1MF5iQOhiz11mhehiqjPMN,69,1974-08-17,7
7d7b8ef6223631bafd4ca4a1dc83c25e,Jive Turkey (Part 1),Ohio Players,artist:ohio track:jive turkey ,2vDcROJuHB7xk6pOEkFqJ4,47,1974-07-13,11
23d53dea7acb26d14a26bcf2ddb6afd3,The Man That Turned My Mama On,Tanya Tucker,artist:tanya track:the man that turned my mama on,7MLwJApVQ7DJkuslbcK7d9,86,1974-08-17,4
d302653a40bdc045d284ab84ee04f6b3,Makin' The Best Of A Bad Situation,Dick Feller,artist:dick track:makin' the best of a bad situation,51ece5ZWM4OoNyi2BFoPZN,85,1974-08-17,5
e89cbbdc75e2914a9260c4ea34e66320,"Billy, Don't Be A Hero",Bo Donaldson And The Heywoods,"artist:bo track:billy, don't be a hero",2yGQNGWpU6dUgswcPZtEaw,1,1974-06-15,19
63ef1cb9540541cfdea9b9cb6c6d3c74,Come Monday,Jimmy Buffett,artist:jimmy track:come monday,7tZm5EwGpN3KeCt84dg6WC,30,1974-07-13,14
58b447231826bc0ee44e828aaacf6112,Workin' At The Car Wash Blues,Jim Croce,artist:jim track:workin' at the car wash blues,,32,1974-07-13,11
5c989baac4c144e56ac04045f47f4edb,Get Out Of Denver,Bob Seger,artist:bob track:get out of denver,0e9YaZqnRi3QYSMUIdcarE,80,1974-08-10,4
cdd5cb0c1c43c9ab74d7ad0f687c711c,Captain Howdy,Simon Stokes,artist:simon track:captain howdy,,90,1974-08-17,4
2495131c33714513dfe8ec355f98e4be,It's Better To Have (and Don't Need),Don Covay,artist:don track:it's better to have ,5pfrAvtQr4VbfPXHIF8grV,63,1974-07-27,6
aa9f27d402fd0d7931fb6eaf7b76515a,Band On The Run,Paul McCartney And Wings,artist:paul track:band on the run,1H4idkmruFoJBg1DvUv2tY,1,1974-06-08,18
8326e0a93c1b637477d3e71f8846b82f,This Heart,Gene Redding,artist:gene track:this heart,0MfmjZR6t7imRWqYv6WggU,24,1974-07-20,16
ff2d60ba33c11166eddce677546ed989,Room Full Of Roses,Mickey Gilley,artist:mickey track:room full of roses,2OyOFtPKYtHHUxFSjR8v0x,50,1974-07-13,11
70984824b89803754fc4f47f7129c3e4,"You're Welcome, Stop On By",Bobby Womack,"artist:bobby track:you're welcome, stop on by",1U4X5SF4IBboB5jst63v4c,59,1974-08-10,7
56b268967e2797cf518d374a46e193c6,Dancing Machine,Jackson 5,artist:jackson track:dancing machine,0xqb2Euq1PAxKHBA36NUnx,2,1974-05-18,22
8eafcab6d597c7bbe17ad23e41dbde26,Ballero,War,artist:war track:ballero,6CP29pnRkJ70sc4XI9Axap,33,1974-07-20,10
d2dc2991ebbe497b7cd5ae5a3f316c11,Already Gone,Eagles,artist:eagles track:already gone,7L8WxiOqgVFcrypKyrAPVx,32,1974-06-29,15
f1efac2e0b5ca7dad8baa060ec3989b9,Sundown,Gordon Lightfoot,artist:gordon track:sundown,0SjnBEHZVXgCKvOrpvzL2k,1,1974-06-29,18
e94763ae81363e2d46592f7a4ea5629a,I'm Coming Home,The Spinners,artist:spinners track:i'm coming home,4vpaUCy75uopyoE4Fv2lOH,18,1974-06-29,13
8d094f36395ee9ec993f146975fdfadf,Old Home Filler-up An' Keep On-a-truckin' Cafe,C.W. McCall,artist:c.w. track:old home filler-up an' keep on-a-truckin' cafe,0Ysu3fUYaau0DBDzqpD90U,54,1974-08-03,7
e38688ca949221f960db965edae04329,Funky Party,Clarence Reid,artist:clarence track:funky party,1PlhGfkT2GB7rx2zHmXPHb,99,1974-08-10,1
f2e207829dbaa5c8d9467c3cefaef24e,Midnight At The Oasis,Maria Muldaur,artist:maria track:midnight at the oasis,5VBcEJ4mtXTmVEJtc7hx2g,6,1974-06-01,24
911142ceb010716b02de2baef7277dd7,If You Wanna Get To Heaven,Ozark Mountain Daredevils,artist:ozark track:if you wanna get to heaven,2CFtB64mDu2XCFjvGJhc9k,25,1974-06-29,16
3b89344f1c210f91717bb87169139b85,The Streak,Ray Stevens,artist:ray track:the streak,2UNfMwF1yY6wSKQUIOOjFh,1,1974-05-18,17
