id,title,artist,query,spotify_id,peak_pos,peak_week,streak,debut_year,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
afd48cdefac20b956962b16da7fa6b96,Boulevard Of Broken Dreams,Green Day,artist:green track:boulevard of broken dreams,0MsrWnxQZxPAcov7c74sSo,2,2005-03-05,36,2004,0.290000,0.827000,8.000000,-3.451000,1.000000,0.036200,0.000659,0.000003,0.301000,0.450000,167.086000,493400.000000,4.000000
ab13215b43f5195b6f56300dd65e9d9a,"1, 2 Step",Ciara Featuring Missy Elliott,"artist:ciara track:1, 2 step",7uKcScNXuO3MWw6LowBjW1,2,2005-01-08,39,2004,0.944000,0.511000,5.000000,-10.960000,0.000000,0.161000,0.042000,0.001070,0.037900,0.842000,113.046000,203787.000000,4.000000
38ed3b94cd577aa783006ab8b8d285e7,Hate It Or Love It,The Game Featuring 50 Cent,artist:game track:hate it or love it,2wGSgTmgSF3xjRrHkTc25R,2,2005-04-16,23,2005,0.807000,0.785000,9.000000,-4.947000,1.000000,0.204000,0.122000,0.000000,0.123000,0.424000,99.975000,206400.000000,4.000000
92e5b3e7368b984610ab3f1c9ce49fc3,Candy Shop,50 Cent Featuring Olivia,artist:50 track:candy shop,5D2mYZuzcgjpchVY1pmTPh,1,2005-03-05,23,2005,0.603000,0.594000,7.000000,-7.922000,1.000000,0.460000,0.026400,0.000098,0.379000,0.748000,129.774000,209107.000000,5.000000
f67182a2722c143f337aa13733008d7c,Lonely,Akon,artist:akon track:lonely,4v7DCN09hgXkKazefkznDQ,4,2005-04-23,20,2005,0.630000,0.519000,5.000000,-7.871000,0.000000,0.033200,0.326000,0.000000,0.294000,0.619000,90.070000,235800.000000,4.000000
58a4bf3c54af468c4799a3b64df9bf6a,Disco Inferno,50 Cent,artist:50 track:disco inferno,69bHJ9qs5FrUJbKP8xU8uZ,3,2005-03-26,29,2004,0.915000,0.665000,2.000000,-4.890000,0.000000,0.260000,0.273000,0.000059,0.140000,0.693000,96.971000,214227.000000,4.000000
5c5a8876076d57bd8884081abf7159e6,Let Me Love You,Mario,artist:mario track:let me love you,3ibKnFDaa3GhpPGlOUj7ff,1,2005-01-01,36,2004,0.656000,0.578000,7.000000,-8.970000,0.000000,0.092200,0.235000,0.000000,0.118000,0.556000,94.514000,256733.000000,4.000000
6923efe5200fd96fe4ddbd55ca40a84e,Obsession (No Es Amor),Frankie J Featuring Baby Bash,artist:frankie track:obsession ,06W9lAkSw72ppybh379fmo,3,2005-04-02,21,2005,0.729000,0.714000,9.000000,-4.745000,1.000000,0.220000,0.017700,0.000586,0.672000,0.887000,90.009000,224573.000000,4.000000
7ef77603959c8a375ddd9b88590df317,How We Do,The Game Featuring 50 Cent,artist:game track:how we do,4PmMVdIFpJTB9WQbmILf4p,4,2005-02-19,28,2004,0.578000,0.666000,7.000000,-7.100000,1.000000,0.435000,0.049600,0.000000,0.033500,0.591000,195.130000,235533.000000,4.000000
8a20b6d315b321564d5c0f92b0dac0fc,She Will Be Loved,Maroon 5,artist:maroon track:she will be loved,7sapKrjDij2fpDVj0GxP66,5,2004-09-25,41,2004,0.695000,0.684000,0.000000,-5.403000,0.000000,0.028800,0.059300,0.000000,0.125000,0.515000,102.041000,257133.000000,4.000000
76206e49115c020e02be0eb498eba643,Drop It Like It's Hot,Snoop Dogg Featuring Pharrell,artist:snoop track:drop it like it's hot,2NBQmPrOEEjA8VbeWOQGxO,1,2004-12-11,30,2004,0.881000,0.622000,1.000000,-4.149000,1.000000,0.215000,0.187000,0.000000,0.103000,0.633000,91.989000,266067.000000,4.000000
0f348392ec96b1e3f9d66cd53b0d003a,Lovers And Friends,Lil Jon & The East Side Boyz Featuring Usher & Ludacris,artist:lil track:lovers and friends,41PWz0hAiU9FqsmjR9Wh62,3,2005-01-22,22,2004,0.675000,0.501000,10.000000,-6.183000,1.000000,0.220000,0.054100,0.000000,0.429000,0.532000,139.861000,260600.000000,4.000000
14d4bfb0528f8a32a20a2fdbe806b01e,Soldier,Destiny's Child Featuring T.I. & Lil Wayne,artist:destiny's track:soldier,4FTOpNYcGxnQdGNWSxIcio,3,2005-02-12,21,2004,0.878000,0.417000,7.000000,-6.799000,1.000000,0.361000,0.044400,0.000000,0.083300,0.904000,77.490000,325573.000000,4.000000
6a4d2a0bd83ff4c115a07627bbd2ba00,Over And Over,Nelly Featuring Tim McGraw,artist:nelly track:over and over,2b8QQqf8Vwb7bfz22ja8Fk,3,2004-12-04,24,2004,0.690000,0.509000,11.000000,-10.116000,0.000000,0.077900,0.008030,0.000002,0.245000,0.422000,84.885000,253933.000000,4.000000
fe0ef1d73f9223ce4ab9769b3d21a52e,Goodies,Ciara Featuring Petey Pablo,artist:ciara track:goodies,3dFwpxh2yH7C7p9BGEKLVB,1,2004-09-11,38,2004,0.826000,0.647000,5.000000,-6.306000,0.000000,0.049100,0.027700,0.000002,0.298000,0.872000,102.017000,223000.000000,4.000000
431c75cf0e00d64177e094d4fdc3fd24,My Boo,Usher And Alicia Keys,artist:usher track:my boo,68vgtRHr7iZHpzGpon6Jlo,1,2004-10-30,26,2004,0.662000,0.507000,5.000000,-8.238000,1.000000,0.118000,0.257000,0.000000,0.046500,0.676000,86.412000,223440.000000,4.000000
cc2227aece1381c9e237da9f604d27a3,Lose My Breath,Destiny's Child ,artist:destiny's track:lose my breath,4dvQg9sD8k9y4qiEURuj8v,3,2004-10-30,23,2004,0.814000,0.899000,1.000000,-5.958000,1.000000,0.063700,0.007270,0.219000,0.097900,0.545000,119.011000,242013.000000,4.000000
5fb04461a01d6ae7fccbb4ec16bce4f0,Wonderful,Ja Rule Featuring R. Kelly & Ashanti,artist:ja track:wonderful,1bl99Q4umnPomYGv3dQP67,5,2004-11-27,20,2004,0.658000,0.781000,11.000000,-5.009000,0.000000,0.134000,0.272000,0.000000,0.043700,0.769000,92.519000,270507.000000,4.000000
7dbaf40b3bd74e6e857db14e25740a12,Lean Back,Terror Squad,artist:terror track:lean back,2Ozc0me9PV5vlt8cokwdvI,1,2004-08-21,31,2004,0.698000,0.922000,1.000000,-3.359000,1.000000,0.517000,0.129000,0.000000,0.106000,0.691000,126.594000,247427.000000,5.000000
9e810b1eb5c92d7534fe3f797d133ea0,The Reason,Hoobastank,artist:hoobastank track:the reason,1lHtE5JDCas1EwXhQIMOIj,2,2004-06-19,38,2004,0.447000,0.668000,4.000000,-4.683000,1.000000,0.029400,0.012700,0.000000,0.152000,0.069500,82.904000,232800.000000,4.000000
761ad2996db2b350c842fcdcb94072e0,If I Ain't Got You,Alicia Keys,artist:alicia track:if i ain't got you,3XVBdLihbNbxUwZosxcGuJ,4,2004-07-03,40,2004,0.609000,0.445000,7.000000,-9.129000,1.000000,0.106000,0.603000,0.000007,0.104000,0.166000,118.393000,228707.000000,3.000000
7a81f3d8fe719689ba67055fb6e5538c,This Love,Maroon 5,artist:maroon track:this love,6ECp64rv50XVz93WvxXMGF,5,2004-04-24,43,2004,0.714000,0.859000,5.000000,-4.634000,0.000000,0.037200,0.055600,0.000000,0.118000,0.755000,95.034000,206200.000000,4.000000
d069f8d8e0ba8ff9620330be85fdc5fc,My Place,Nelly Featuring Jaheim,artist:nelly track:my place,1NAyvpW70a9lxY0YlLWFV4,4,2004-09-04,20,2004,0.602000,0.636000,1.000000,-4.359000,0.000000,0.051100,0.072200,0.000002,0.106000,0.585000,163.158000,336507.000000,4.000000
2c602465f8606791f3eacdfe7fae1323,Pieces Of Me,Ashlee Simpson,artist:ashlee track:pieces of me,7yXibbAYi4to5oQTeO738f,5,2004-09-18,21,2004,0.500000,0.802000,2.000000,-4.205000,1.000000,0.104000,0.053500,0.000000,0.103000,0.739000,174.039000,217440.000000,4.000000
9421575458c2a097e8b0966c304f3429,Sunshine,Lil' Flip Featuring Lea,artist:lil' track:sunshine,4s0o8TJHfX9LLHa0umnOzT,2,2004-08-28,23,2004,0.814000,0.387000,0.000000,-9.867000,1.000000,0.094500,0.024800,0.000000,0.131000,0.792000,93.961000,225173.000000,4.000000
5d74cfd3ffb761eeafea27dbc4b81e56,Yeah!,Usher Featuring Lil Jon & Ludacris,artist:usher track:yeah!,5rb9QrpfcKFHM1EUbSIurX,1,2004-02-28,45,2004,0.894000,0.791000,2.000000,-4.699000,1.000000,0.112000,0.018300,0.000000,0.038800,0.583000,105.018000,250373.000000,4.000000
7c5addde184ccd461057b82103eaf2bc,Dip It Low,Christina Milian,artist:christina track:dip it low,4L55p6txv9vuCWhpNnY6eY,5,2004-08-21,30,2004,0.791000,0.725000,11.000000,-4.244000,0.000000,0.076000,0.011100,0.000191,0.088200,0.554000,84.570000,201000.000000,4.000000
f692ee72fc5837a6db527e1b2085c47f,Turn Me On,Kevin Lyttle Featuring Spragga Benz,artist:kevin track:turn me on,0RmXtDH1cBMGImRrmn5xL6,4,2004-08-14,25,2004,0.677000,0.682000,9.000000,-6.879000,1.000000,0.036100,0.040500,0.000000,0.035100,0.875000,106.279000,192107.000000,4.000000
a89356d3bf9b7bcf0672a4eec1b47222,Slow Motion,Juvenile Featuring Soulja Slim,artist:juvenile track:slow motion,6ihObRBTB8xdSH2mlERtOX,1,2004-08-07,28,2004,0.711000,0.733000,0.000000,-4.960000,0.000000,0.340000,0.526000,0.000000,0.067500,0.870000,172.925000,248200.000000,4.000000
5fc8337f716d750afecd475bea535c87,Move Ya Body,Nina Sky Featuring Jabba,artist:nina track:move ya body,2ndnVdR8si7CW9T8vJRHyW,4,2004-08-07,26,2004,0.876000,0.710000,11.000000,-6.446000,0.000000,0.044600,0.023400,0.000161,0.057300,0.828000,121.072000,232000.000000,4.000000
4a5830f197226f8f9d9bdf06a2a6b4ce,Confessions Part II,Usher,artist:usher track:confessions part ii,7wBThXx7BGZHJJ3aN3OPvv,1,2004-07-24,25,2004,0.845000,0.467000,1.000000,-7.674000,1.000000,0.138000,0.058600,0.000000,0.069400,0.702000,138.007000,211200.000000,4.000000
241606d5b01847314069e48d3e872a04,Burn,Usher,artist:usher track:burn,7z3N2W7Xz1t2G2sAO8wFVH,1,2004-05-22,30,2004,0.796000,0.477000,1.000000,-7.161000,1.000000,0.108000,0.314000,0.000000,0.120000,0.685000,119.928000,231933.000000,4.000000
629ddc6c85e7c4ae08c7aa4566918392,I Don't Wanna Know,Mario Winans Featuring Enya & P. Diddy,artist:mario track:i don't wanna know,2yr2HnFYl7XvqJk4fXoQBt,2,2004-04-24,30,2004,0.833000,0.515000,11.000000,-5.000000,0.000000,0.046200,0.347000,0.001560,0.116000,0.400000,97.035000,257333.000000,4.000000
29f2ff845a969c4ad23af19ba8f24e7b,I Believe,Fantasia,artist:fantasia track:i believe,2zZJnAlhgvW6DERn1tu3fb,1,2004-07-10,10,2004,0.525000,0.446000,8.000000,-8.797000,1.000000,0.030800,0.357000,0.000000,0.161000,0.134000,133.865000,302027.000000,4.000000
cab0061c98bd11c01d9a51bba682b732,Naughty Girl,Beyonce,artist:beyonce track:naughty girl,0YGQ3hZcRLC5YX7o0hdmHg,3,2004-06-05,22,2004,0.588000,0.461000,6.000000,-8.686000,0.000000,0.161000,0.237000,0.000015,0.091300,0.659000,200.053000,208573.000000,4.000000
5469eec0fed74babd4d2957af7766a9f,Here Without You,3 Doors Down,artist:3 track:here without you,3NLrRZoMF0Lx6zTlYqeIo4,5,2003-11-08,51,2003,0.536000,0.550000,10.000000,-6.733000,0.000000,0.024800,0.053700,0.000000,0.134000,0.234000,144.018000,238560.000000,4.000000
57df262fff9967a21819167976d1820a,Tipsy,J-Kwon,artist:j-kwon track:tipsy,2lVDc57IMK6nypg2iuEWVR,2,2004-04-17,30,2004,0.925000,0.748000,11.000000,-5.572000,0.000000,0.278000,0.048400,0.000000,0.101000,0.615000,92.978000,243027.000000,4.000000
c9d8616e8a88033bd0ed556f03f493f6,Dirt Off Your Shoulder,JAY-Z,artist:jay-z track:dirt off your shoulder,7dvd3b2oz7AFgXrPBIIYxR,5,2004-04-10,26,2004,0.557000,0.905000,11.000000,-4.506000,1.000000,0.267000,0.010400,0.000000,0.111000,0.799000,160.013000,244693.000000,4.000000
010443e4a9f96eec8200929dd3caae38,The Way You Move,OutKast Featuring Sleepy Brown,artist:outkast track:the way you move,5z7mYFfhw6N6f23VwrokJD,1,2004-02-14,39,2003,0.871000,0.597000,5.000000,-4.932000,0.000000,0.046400,0.126000,0.000115,0.063800,0.635000,125.999000,234000.000000,4.000000
42abb65d087ecc25d6ff07a5a80981e5,One Call Away,Chingy Featuring J. Weav,artist:chingy track:one call away,0UNTBB02C1aB55Fu4H63qd,2,2004-03-13,20,2004,0.764000,0.821000,2.000000,-5.919000,1.000000,0.183000,0.091800,0.000000,0.231000,0.962000,162.519000,276596.000000,4.000000
437ac760dcce951b8cb1e93f433d01d3,Hotel,Cassidy Featuring R. Kelly,artist:cassidy track:hotel,4hHXhCRSnOKd6nMGaivmD0,4,2004-03-27,24,2003,0.680000,0.659000,0.000000,-6.855000,1.000000,0.211000,0.118000,0.000000,0.107000,0.411000,91.259000,247040.000000,4.000000
419ae129062bdfb3d32cc40ea3963ea9,Hey Ya!,OutKast,artist:outkast track:hey ya!,2PpruBYCo4H7WOBJ7Q2EwM,1,2003-12-13,32,2003,0.728000,0.974000,4.000000,-2.261000,0.000000,0.066500,0.103000,0.000532,0.175000,0.965000,79.526000,235213.000000,4.000000
bfa7657b0b436e836b3f162e9e928c30,Solitaire,Clay Aiken,artist:clay track:solitaire,4nl0AClM6HOOKwHJwLezEK,4,2004-04-03,8,2004,0.267000,0.619000,9.000000,-5.392000,1.000000,0.029800,0.324000,0.000001,0.148000,0.185000,146.100000,327827.000000,4.000000
204ce675c1cba64e1ab2b9ab377bb4a3,Slow Jamz,Twista Featuring Kanye West & Jamie Foxx,artist:twista track:slow jamz,32UioUCnMFsr2UN7SvDyXj,1,2004-02-21,22,2003,0.569000,0.744000,2.000000,-5.757000,0.000000,0.181000,0.369000,0.000000,0.256000,0.590000,145.063000,316053.000000,4.000000
bccc1e27f8fe41926ff9353a8c5bedc0,"Me, Myself And I",Beyonce,"artist:beyonce track:me, myself and i",6XsT5UGfpaFeHQf5LRIy4W,4,2004-02-21,24,2003,0.750000,0.458000,1.000000,-9.092000,1.000000,0.080300,0.226000,0.000033,0.137000,0.536000,83.610000,301133.000000,4.000000
a9f154e2add654b29d23795efd993c78,You Don't Know My Name,Alicia Keys,artist:alicia track:you don't know my name,6LGwYMXXgURfaequXipzHx,3,2004-01-31,20,2003,0.263000,0.663000,9.000000,-8.264000,1.000000,0.190000,0.589000,0.004510,0.342000,0.250000,167.271000,366733.000000,4.000000
4196df9fed50cdcff8b759a56b0d656e,Unwell,matchbox twenty,artist:matchbox track:unwell,0PXWpNBYg52gABrn1qL1bD,5,2003-07-19,54,2003,0.442000,0.793000,9.000000,-5.152000,1.000000,0.034700,0.045600,0.000000,0.328000,0.437000,80.985000,237267.000000,4.000000
d1beb5165953f6304295e6e56ddbd6d4,Stand Up,Ludacris Featuring Shawnna,artist:ludacris track:stand up,2CtCwQhY0ZLvr8L2l8Bo6e,1,2003-12-06,28,2003,0.745000,0.841000,6.000000,-4.774000,1.000000,0.357000,0.358000,0.000000,0.111000,0.767000,97.909000,213760.000000,4.000000
25744d551ac41dcfae6936ff5d1f656a,Damn!,YoungBloodZ Featuring Lil Jon,artist:youngbloodz track:damn!,0tLOX3QEuQJtz4FMLxHh10,4,2003-11-01,32,2003,0.818000,0.711000,4.000000,-5.816000,0.000000,0.285000,0.014900,0.000000,0.352000,0.496000,84.030000,297973.000000,4.000000
3763368dd337b6ca591e11db5d5307f5,Get Low,Lil Jon & The East Side Boyz Featuring Ying Yang Twins,artist:lil track:get low,0r2Bul2NuCViraT2zX1l5j,2,2003-10-25,45,2003,0.521000,0.625000,1.000000,-7.470000,1.000000,0.067000,0.030100,0.000000,0.121000,0.136000,101.019000,334067.000000,4.000000
3a7c3d3da8cdbb969c1a10cd34620ff9,Milkshake,Kelis,artist:kelis track:milkshake,2s0ouHqJebHfiQ6C1GUFJd,3,2003-12-27,22,2003,0.891000,0.770000,1.000000,-6.124000,1.000000,0.043900,0.008620,0.031500,0.155000,0.819000,112.997000,182627.000000,4.000000
afabab698a02b97e847b1f2d5a8cb5fe,Baby Boy,Beyonce Featuring Sean Paul,artist:beyonce track:baby boy,4WY3HyGXsWqjFRCVD6gnTe,1,2003-10-04,29,2003,0.655000,0.488000,1.000000,-9.170000,1.000000,0.220000,0.082500,0.000001,0.221000,0.791000,91.025000,244827.000000,4.000000
0f47e90c46b2d8bee33ab20979586766,Holidae In,Chingy Featuring Ludacris & Snoop Dogg,artist:chingy track:holidae in,0FmCLEHfINGqwlyzvklNqy,3,2003-11-08,21,2003,0.810000,0.791000,7.000000,-5.909000,1.000000,0.181000,0.089300,0.000000,0.083800,0.948000,153.067000,314352.000000,4.000000
cacb4acf8b6b52ca3ce9f339a3d5639d,Shake Ya Tailfeather,"Nelly, P. Diddy & Murphy Lee","artist:nelly, track:shake ya tailfeather",4TJduXYW1Pg96EDNnfiwxJ,1,2003-09-06,30,2003,0.721000,0.726000,10.000000,-7.062000,0.000000,0.272000,0.152000,0.000000,0.163000,0.885000,87.655000,295173.000000,4.000000
873b9de6bc044cb20a341dd1e77ea73d,Right Thurr,Chingy,artist:chingy track:right thurr,0l3GEbH3CviUytD6iX4wzg,2,2003-08-09,33,2003,0.866000,0.749000,2.000000,-3.977000,1.000000,0.253000,0.150000,0.000000,0.059100,0.891000,92.077000,249800.000000,4.000000
c22bafe8b5aa0bfcca0e147f6d625d5c,Into You,Fabolous Featuring Tamia Or Ashanti,artist:fabolous track:into you,0JC3ynTNoZaWjZHXzeapYy,4,2003-09-20,26,2003,0.677000,0.531000,7.000000,-7.683000,0.000000,0.032700,0.219000,0.000000,0.173000,0.570000,91.104000,294093.000000,4.000000
89215cabde6e872675206c7f17069667,Crazy In Love,Beyonce Featuring Jay Z,artist:beyonce track:crazy in love,5IVuqXILoxVWvWEPm82Jxr,1,2003-07-12,27,2003,0.646000,0.770000,2.000000,-6.596000,0.000000,0.226000,0.002490,0.000000,0.071500,0.681000,99.165000,236133.000000,4.000000
c7a8410204516ba021c28235d64bb1a8,P.I.M.P.,50 Cent,artist:50 track:p.i.m.p.,2D1hlMwWWXpkc3CZJ5U351,3,2003-08-23,25,2003,0.673000,0.785000,10.000000,-2.894000,0.000000,0.351000,0.048500,0.000004,0.039700,0.850000,84.607000,249467.000000,4.000000
33e1c0a9946fc7fd4b4fed0d47894f2a,Frontin',Pharrell Featuring Jay-Z,artist:pharrell track:frontin',0iFOG4Ki9aDmJUYUFHQlPG,5,2003-09-20,23,2003,0.894000,0.404000,9.000000,-5.913000,0.000000,0.130000,0.453000,0.000002,0.080100,0.759000,102.009000,236507.000000,4.000000
652ba83fbe9070b2f3e8e0c2bf7bd2be,Bring Me To Life,Evanescence Featuring Paul McCoy,artist:evanescence track:bring me to life,0COqiPhxzoWICwFCS4eZcp,5,2003-06-07,32,2003,0.316000,0.945000,4.000000,-3.169000,0.000000,0.124000,0.008950,0.000002,0.396000,0.320000,189.931000,235893.000000,4.000000
b79e33cc6a4bab2dd01a0e8986d3364f,"Never Leave You - Uh Ooh, Uh Oooh!", Lumidee,"artist:lumidee track:never leave you - uh ooh, uh oooh!",7z8aFQ2vr0fbdkuWBH3e6V,3,2003-08-16,20,2003,0.839000,0.834000,4.000000,-3.743000,0.000000,0.050300,0.034700,0.129000,0.083700,0.778000,99.994000,192427.000000,4.000000
5a0dea5dd50cf1144ff97ead2ae654bf,This Is The Night,Clay Aiken,artist:clay track:this is the night,6QP46GKcggdxLbVLWilLVc,1,2003-06-28,16,2003,0.530000,0.562000,11.000000,-8.314000,1.000000,0.027500,0.137000,0.000001,0.225000,0.332000,98.994000,211960.000000,4.000000
ddc4dc44765d6319d184e76f53f5b3c4,Magic Stick,Lil' Kim Featuring 50 Cent,artist:lil' track:magic stick,0aULRU35N9kTj6O1xMULRR,2,2003-07-12,24,2003,0.849000,0.499000,2.000000,-7.872000,1.000000,0.271000,0.117000,0.000050,0.268000,0.504000,92.982000,359973.000000,4.000000
f2a8460ca10bc1e24530cb6858e6eb0e,Rock Wit U (Awww Baby),Ashanti,artist:ashanti track:rock wit u ,6pWzCKTrKrwbUPzY8RLCoP,2,2003-08-02,21,2003,0.712000,0.805000,4.000000,-3.142000,0.000000,0.073900,0.433000,0.000000,0.179000,0.851000,94.973000,209120.000000,4.000000
c266310e74b363f4b4b2aabbc592bdfa,When I'm Gone,3 Doors Down,artist:3 track:when i'm gone,3WbphvawbMZ8FyqDxYGdSQ,4,2003-04-26,45,2002,0.496000,0.765000,7.000000,-5.660000,1.000000,0.033000,0.004570,0.000000,0.104000,0.337000,74.072000,260507.000000,4.000000
132ddad16fe2a8ac179dc6cd69a9e797,Get Busy,Sean Paul,artist:sean track:get busy,7C86DVl6REN8VPeGEMOf9q,1,2003-05-10,32,2003,0.735000,0.824000,10.000000,-4.143000,0.000000,0.036000,0.615000,0.000000,0.158000,0.726000,100.202000,211666.000000,4.000000
51970158beae630b5f80c2f01eaebabf,Flying Without Wings,Ruben Studdard,artist:ruben track:flying without wings,4vzYcDxBXAUPYDUna4BVeE,2,2003-06-28,10,2003,0.498000,0.493000,8.000000,-7.748000,1.000000,0.036900,0.750000,0.000000,0.115000,0.222000,146.049000,226133.000000,4.000000
75c6a3b171ef02abdc564a6f66866424,21 Questions,50 Cent Featuring Nate Dogg,artist:50 track:21 questions,41bIQPBE1lFN0mmw6Lmssz,1,2003-05-31,23,2003,0.547000,0.807000,6.000000,-4.083000,0.000000,0.360000,0.388000,0.000091,0.043600,0.919000,79.823000,224427.000000,3.000000
078a2edc903eb8fd1768a37a557ac0ad,Ignition,R. Kelly,artist:r. track:ignition,5dNfHmqgr128gMY2tc5CeJ,2,2003-03-29,42,2002,0.795000,0.523000,1.000000,-7.165000,1.000000,0.042300,0.061000,0.000000,0.091400,0.855000,133.024000,186067.000000,4.000000
2eb0529f57845c47da299e3e2b13279e,I Know What You Want,Busta Rhymes & Mariah Carey Featuring The Flipmode Squad,artist:busta track:i know what you want,0YImOCkIJ2PWhCXaURCZnY,3,2003-05-31,24,2003,0.648000,0.759000,6.000000,-4.315000,1.000000,0.306000,0.014200,0.000000,0.648000,0.518000,85.996000,324307.000000,4.000000
4d3e31532a507d4b0acdba93e39017ee,Rock Your Body,Justin Timberlake,artist:justin track:rock your body,1AWQoqb9bSvzTjaLralEkT,5,2003-05-10,22,2003,0.891000,0.714000,4.000000,-6.055000,0.000000,0.140000,0.202000,0.000234,0.052100,0.818000,100.972000,267267.000000,4.000000
e5dd11ac746b9968bb1070fd16426587,Can't Let You Go,Fabolous Featuring Mike Shorey & Lil' Mo,artist:fabolous track:can't let you go,6lrRIfQDcikJ5y5DtyZPuJ,4,2003-05-31,23,2003,0.646000,0.600000,9.000000,-6.569000,1.000000,0.458000,0.231000,0.000000,0.079400,0.811000,192.082000,223973.000000,4.000000
f785ad87c228e9a71501e46b25d33ddf,In Da Club,50 Cent,artist:50 track:in da club,4RY96Asd9IefaL3X4LOLZ8,1,2003-03-08,30,2003,0.865000,0.730000,6.000000,-2.813000,0.000000,0.373000,0.283000,0.000000,0.075300,0.808000,90.096000,193467.000000,4.000000
005a99511b3683faac39e158f0c935b6,Picture,Kid Rock Featuring Sheryl Crow,artist:kid track:picture,69j0KoPJuwpnbGWrfn7Yll,4,2003-04-05,34,2002,0.692000,0.496000,7.000000,-7.332000,1.000000,0.024100,0.172000,0.000006,0.107000,0.376000,97.945000,298960.000000,4.000000
5a031bea4bdbb623bd590748b2758a8a,God Bless The U.S.A.,American Idol Finalists,artist:american track:god bless the u.s.a.,191yRagOSCSfXITFMw1k7y,4,2003-05-03,8,2003,0.398000,0.126000,3.000000,-16.934000,1.000000,0.033300,0.842000,0.000000,0.122000,0.227000,78.647000,153027.000000,4.000000
a596c044a4d3d481b36c3d21d09951b0,Miss You,Aaliyah,artist:aaliyah track:miss you,2OT1u6a15DmFX7yMyTmAwb,3,2003-04-05,30,2002,0.685000,0.351000,10.000000,-8.999000,1.000000,0.030300,0.709000,0.000000,0.111000,0.511000,109.771000,240800.000000,4.000000
79116c8f81925e05a17e07dc5b7abfba,The Game Of Love,Santana Featuring Michelle Branch,artist:santana track:the game of love,41IShViF79gmulEkIHAjcb,5,2002-11-30,37,2002,0.590000,0.929000,2.000000,-3.236000,1.000000,0.047800,0.071400,0.000153,0.059800,0.674000,119.818000,254467.000000,4.000000
53fe9f53263157abc1695f694160533b,I'm With You,Avril Lavigne,artist:avril track:i'm with you,1jlG3KJ3gdYmhfuySFfpO1,4,2003-02-01,27,2002,0.457000,0.406000,9.000000,-7.462000,1.000000,0.029100,0.080000,0.000000,0.117000,0.208000,151.950000,223067.000000,3.000000
d7e0c7467583158ae0ddb4747b710ff3,All I Have,Jennifer Lopez Featuring LL Cool J,artist:jennifer track:all i have,3kgutGd839IOYRl6ekeq6V,1,2003-02-08,21,2002,0.699000,0.668000,1.000000,-5.305000,1.000000,0.106000,0.265000,0.000000,0.141000,0.472000,83.074000,254467.000000,4.000000
d81bab0eda14214f184df0b2facc67d2,Mesmerize,Ja Rule Featuring Ashanti,artist:ja track:mesmerize,2iclfHORMqpR3TxuhwVRhD,2,2003-02-15,20,2002,0.762000,0.641000,1.000000,-6.784000,1.000000,0.209000,0.055400,0.000000,0.454000,0.368000,90.089000,278720.000000,4.000000
2470f13923a423dc92beaed0931f7c85,Cry Me A River,Justin Timberlake,artist:justin track:cry me a river,7Lf7oSEVdzZqTA0kEDSlS5,3,2003-02-01,20,2002,0.624000,0.653000,8.000000,-6.582000,0.000000,0.176000,0.575000,0.000000,0.104000,0.565000,73.884000,288333.000000,4.000000
46b9eed3e65af7e1b9c9fc2fd81cb306,"Bump, Bump, Bump",B2K & P. Diddy,"artist:b2k track:bump, bump, bump",74jMwg2zsFMICzW3Wems6h,1,2003-02-01,22,2002,0.833000,0.681000,1.000000,-6.028000,0.000000,0.215000,0.095600,0.000000,0.041400,0.887000,95.480000,282533.000000,4.000000
4dc0ceac3fb9deb7af33289c91a16e09,'03 Bonnie & Clyde,Jay-Z Featuring Beyonce Knowles,artist:jay-z track:'03 bonnie & clyde,,4,2002-12-28,23,2002,,,,,,,,,,,,,
bdca583f8e913806c812fc16e46c428a,Air Force Ones,"Nelly Featuring Kyjuan, Ali & Murphy Lee",artist:nelly track:air force ones,7kAFSrTIOiVZ0gnHBuAH3l,3,2003-01-04,20,2002,0.777000,0.474000,4.000000,-10.211000,0.000000,0.316000,0.087000,0.000000,0.089000,0.630000,164.123000,304000.000000,4.000000
cf31f90b6faa968439f779eb519953b7,Underneath It All,No Doubt Featuring Lady Saw,artist:no track:underneath it all,6wFemJ1Oh4gnTalNKgtvBg,3,2002-11-23,30,2002,0.727000,0.730000,4.000000,-4.731000,1.000000,0.081200,0.247000,0.000000,0.390000,0.867000,138.177000,302040.000000,4.000000
b86fdace747263bcaedf8c8a19d654ac,Lose Yourself,Eminem,artist:eminem track:lose yourself,5Z01UMMf7V1o0MzF86s6WJ,1,2002-11-09,23,2002,0.698000,0.732000,2.000000,-4.522000,1.000000,0.266000,0.007040,0.000647,0.359000,0.068900,171.431000,326467.000000,4.000000
52550cb1f01de599a518a28389278956,Jenny From The Block,Jennifer Lopez Featuring Styles & Jadakiss,artist:jennifer track:jenny from the block,4ZOyH6KjomjlqCz3oFqglr,3,2002-12-07,20,2002,0.844000,0.754000,6.000000,-5.460000,1.000000,0.207000,0.008330,0.000003,0.057500,0.961000,100.002000,187840.000000,4.000000
